CO_CNES;CO_IBGE;NO_FANTASIA;ESTADO;MUNICIPIO;CO_CEP;NO_BAIRRO;NO_LOGRADOURO;NU_ENDERECO;NO_COMPLEMENTO;NU_LATITUDE;NU_LONGITUDE
7836635;2600609;USF FRANCISCO CAVALCANTI DA SILVA;PE;ALAGOINHA;55260000;CENTRO;RUA ANTONIO INOJOSA;74;;-8.466;-36.776
6189091;2606002;CONSULTORIO MEDICO DRA MARIA DO CARMO SOARES;PE;GARANHUNS;55296710;HELIOPOLIS;RUA MANOEL CISNEIROS;455;;-8.89011727230843;-36.49241924285889
6194737;2606002;CONSULTORIO MEDICO DR JERONIMO TENORIO DE BRITO;PE;GARANHUNS;55296350;HELIOPOLIS;AVENIDA FREI CANECA;100;SALA 6;-8.88630127202587;-36.47963047027588
7809557;2602605;UPA MESTRE CAMARAO;PE;BREJO DA MADRE DE DEUS;55170000;CENTRO;RUA VEREADOR ABEL DE FREITAS;S/N;;-8.146;-36.371
6209416;2606804;CONSULTORIO ESPECIALIZADO EM SAUDE BUCAL;PE;IGARASSU;53610000;CRUZ DE REBOUCAS;RUA AUGUSTO VAZ;243;;-7.8721277;-34.9078613
7847300;2607901;CONSULTORIO ODONTOLOGICO D J C S;PE;JABOATAO DOS GUARARAPES;54420010;PIEDADE;BERNARDO VIEIRA DE MELO;3462;SALA 101;-8.189527;-34.9198
7845367;2611606;US 400 USF UPINHA DIA DOM HELDER;PE;RECIFE;52081583;BREJO DE BEBERIBE;RUA GRIJALVA COSTA;S/N;;-8.054;-34.881
6203574;2704302;CONSULTORIO MEDICO MARCOS ANTONIO DUARTE MADEIRO;AL;MACEIO;57055230;FAROL;AVENIDA INDUSTRIAL LUIZ CALHEIROS;110;;-9.666034537898158;-35.73500633239746
6203744;2704302;FAROL CENTRO DE TRATAMENTO;AL;MACEIO;57051060;FAROL;RUA ALEXANDRE NOBRE;81;;-9.6567501;-35.7333434
6206069;2704302;CONSULTORIO ODONTOLOGICO MAGDA ANGELICA RIBEIRO DE MACEDO;AL;MACEIO;57036510;JATIUCA;RUA DR JOSE AFONSO DE MELO;68;HARMONY CENTER;-9.665928772674695;-35.73485612869263
6208290;2704302;COOFTAL;AL;MACEIO;57055630;PINHEIRO;RUA PROFESSOR JOSE DA SILVEIRA CAMERINO;527;;-9.666034537898158;-35.734920501708984
6213065;2704302;CONSULTORIO DE PSICOLOGIA MARIA ANTONIETA RODRIGUES REIS;AL;MACEIO;57080000;JATIUCA;RUA HAMILTON DE BARROS SOUTINHO;1050;SALA 07;-9.6540265;-35.7089351
6220320;2704302;CONSULTORIO MEDICO CESAR ANTONIO ATAIDE AMORIM;AL;MACEIO;57020380;CENTRO;RUA DR PEDRO MONTEIRO;137;;-9.665971078768072;-35.73498487472534
6213421;2704302;CONSULTORIO MEDICO ALEXANDRE FERREIRA NOBRE NETO;AL;MACEIO;57055000;FAROL;RUA JOSE SILVEIRA CAMERINO;534;;-9.665886466576;-35.734920501708984
6204171;2609600;EDLA MARIA DE AZEREDO COUTINHO BEZERRA;PE;OLINDA;53030000;BAIRRO NOVO;AV MIN MARCOS FREIRE;1615;SL 203;-7.9978672;-34.839107
6222544;2611606;UNIPREV;PE;RECIFE;51020230;BOA VIAGEM;RUA PROFESSOR JULIO FERREIRA DE MELO;131;SALA 401;-8.114126;-34.897443
6209912;2612208;CONSULTORIO ODONTOLOGICO NATHALIA LEAO;PE;SALGUEIRO;56000000;N SRA DAS GRACAS;RUA JOAQUIM SAMPAIO;400;;-8.06978862665036;-39.12323713302612
6208681;2612406;SAMU SANHARO 192;PE;SANHARO;55250000;CENTRO;AVENIDA 18 COPABACANA;16;;-8.361;-36.566
6202772;2700300;FABIANA BARBOSA DE OLIVEIRA;AL;ARAPIRACA;57300190;CENTRO;AVENIDA RIO BRANCO;351;;-9.7555406;-36.6639515
6170692;2702900;NASF DE GIRAU DO PONCIANO;AL;GIRAU DO PONCIANO;57360000;CENTRO;RUA DO SOL;S/N;;-9.88348043093318;-36.828510761260986
6213413;2704302;CONSULTORIO MEDICO CRISTINA CARVALHO CABUS;AL;MACEIO;57051370;FAROL;RUA IRIS ALAGOENSE;320;;-9.6499083;-35.7343505
7827695;2704302;ESPACO VIVER;AL;MACEIO;57052190;PITANGUINHA;RUA CORONEL FRANCISCO SILVA;34;SL 5B;-9.6393545;-35.7333214
6213200;2602902;LABORATORIOS GILSON CIDRIM;PE;CABO DE SANTO AGOSTINHO;54510410;CENTRO;DOUTOR FERNANDO G CASCAO;10;A;-8.287;-35.035
6218156;2607901;ANA ROSA COSTA CUNHA LORENZ;PE;JABOATAO DOS GUARARAPES;54300000;CENTRO;RUA BARAO DE LUCENA;197;SALA A;-8.112128;-35.015532
7823789;2604106;CLAUDIA SANTOS MACARIO;PE;CARUARU;55012190;MAURICIO DE NASSAU;RUA JOAO CURSINO;753;;-8.275134534716612;-35.970118045806885
7820070;2700300;EMPRESARIAL SOLUTION CENTER;AL;ARAPIRACA;57306185;ELDORADO;RUA MARECHAL FLORIANO PEIXOTO;200;;-9.7436308;-36.6669668
7845391;2708600;CENTRO ESPECIALIZADO DE ASSISTENCIA FARMACEUTICA;AL;SAO MIGUEL DOS CAMPOS;57240026;CENTRO;RUA DR JULIO PLECH;01;;-9.795267;-36.106165
6324983;2704005;NUCLEO DE APOIO A SAUDE DA FAMILIA MARIA LAYANE;AL;JUNQUEIRO;57270000;CENTRO;RUA JUSCELINO KUBITSCHEK;S/N;;-9.925;-36.476
7945418;2606804;CENTRO DE SAUDE DA MULHER IGARASSU;PE;IGARASSU;53610010;CRUZ DE REBOUCAS;AV ALFREDO VIEIRA DE MELO;S/N;;-7.834;-34.906
7936842;2604106;OCULARE OFTALMOLOGIA AVANCADA;PE;CARUARU;55014330;MAURICIO DE NASSAU;RUA SALDANHA MARINHO;1535;2 ANDAR;-8.2719926;-35.9726218
7942834;2704302;CENTRO MEDICO E ODONTOLOGICA LAGOAMAR;AL;MACEIO;57052400;GRUTA DE LOURDES;AV FERNANDES LIMA;2618;SL 201;-9.6480948;-35.7337743
3011593;2612604;UNIDADE DE VIGILANCIA SANITARIA E EPIDEMIOLOGICA;PE;SANTA MARIA DA BOA VISTA;56380000;CENTRO;RUA JOAQUIM NABUCO;273;ANEXO;-8.807609;-39.824625
7930216;2609501;NASF MARIA DO CARMO DE ANDRADE LIMA VASCONCELOS;PE;NAZARE DA MATA;55800000;JUA;BR 408;S/N;;-7.7546452;-35.232909
7939213;2601706;POLO ACADEMIA DA SAUDE SERRA DO VENTO;PE;BELO JARDIM;55160000;SERRA DO VENTO;RUA JOSE DE ANCHIETA;S/N;;-8.336;-36.424
7944748;2611606;CASSI PERNANBUCO PE;PE;RECIFE;52050020;AFLITOS;AV CONSELHEIRO ROSA E SILVA;1460;5 6 7 ANDAR;-8.038554;-34.8995092
7967543;2606002;ACADEMIA DA SAUDE DO MAGANO GARANHUNS;PE;GARANHUNS;55297040;MAGANO;RUA CAPITAO PEDRO RODRIGUES;S/N;;-8.8797081;-36.5027348
7967926;2601003;CENTRO DE ATENCAO PSICOSSOCIAL INFANTIL DE ANGELIM CAPS I;PE;ANGELIM;55430000;CENTRO;RUA SERGIO LOURETO;S/N;;-8.89;-36.286
6455441;2606002;CONSULTORIO DE FISIOTERAPIA DR DANIEL MIRANDA;PE;GARANHUNS;55296350;HELIIPOLIS;AV SANTA ROSA;831;A;-8.8844532;-36.4784748
6453279;2600609;SECRETARIA DE SAUDE DE ALAGOINHA;PE;ALAGOINHA;55260000;CENTRO;PRACA MANOEL IZIDORIO SOBRINHO;26;;-8.466;-36.776
6471641;2602704;SECRETARIA MUNICIPAL DE SAUDE DE BUENOS AIRES;PE;BUENOS AIRES;55845000;CENTRO;AVENIDA MAJOR SEVERINO MENDES;S/N;;-7.725365632216381;-35.32645225524902
6471757;2603108;SECRETARIA DE SAUDE DE CACHOEIRINHA;PE;CACHOEIRINHA;55380000;CENTRO;RUA DUQUE DE CAXIAS;29;;-8.490257975607685;-36.23473405838013
6468918;2611606;US 141 SECRETARIA MUNICIPAL DE SAUDE DO RECIFE;PE;RECIFE;50030903;DO RECIFE;RUA CAIS DO APOLO;925;13 ANDAR;-8.0540588;-34.8725031299574
6461689;2708402;USF NOSSA SENHORA DO BOM PARTO;AL;SAO JOSE DA TAPERA;57445000;CENTRO;RUA AFONSO SOARES VIEIRA;S/N;;-9.553857;-37.389231
6458580;2709301;NASF1;AL;UNIAO DOS PALMARES;57800000;CENTRO;CENTRO;S/N;;-9.1576807;-36.0342251
7974108;2604106;CONTROLE ASSISTENCIA MEDICA;PE;CARUARU;55014010;MAURICIO DE NASSAU;RUA TROPICAL;144;1 ANDAR;-8.271288;-35.9771908
6461905;2611606;IHENE;PE;RECIFE;50050330;BOA VISTA;RUA TABIRA;54;;-8.050277005069505;-34.89281648333588
6479103;2613909;LABORATORIO SAO FRANCISCO;PE;SERRA TALHADA;56912110;AABB;RUA VEREADOR SILVINO CORDEIRO;384;;-7.986;-38.296
6484433;2615805;SECRETARIA MUNICIPAL DE SAUDE TUPANATINGA;PE;TUPANATINGA;56540000;CENTRO;AVENIDA 31 DE MARCO;141;;-8.751072738790556;-37.34333395957947
2348969;2610707;POLICLINICA SAUDE DA MULHER;PE;PAULISTA;53401370;CENTRO;PRACA JOAO XXIII;S/N;;-7.944018855133931;-34.878973960876465
3253961;2606002;USF JARDIM PETROPOLES;PE;GARANHUNS;55298635;HELIOPOLIS;RUA CHICO MENDES;S/N;;-8.8866092;-36.4651307
3294684;2607901;USF JARDIM PRAZERES II;PE;JABOATAO DOS GUARARAPES;54340060;PRAZERES;RUA ITAITUBA;S/N;;-8.1867658;-34.9507174
6797431;2600500;USF DONA LINDU;PE;AGUAS BELAS;55340000;CENTRO;RUA DA LIBERDADE;S/N;;-9.1199388;-37.1119709
7692374;2601201;CAPS AD III ARCOVERDE REGIONAL VEREADOR JAIRO FREIRE;PE;ARCOVERDE;56503360;SAO CRISTOVAO;RUA FELIX PASCOAL;40;CASA;-8.4108773;-37.0610851
7679017;2603900;CAPS 1;PE;CARNAIBA;56820000;ZE DANTAS;RUA JOSE FERNANDES DE ANDRADE;100;CASA;-7.806231370415483;-37.799856662750244
7694806;2613800;FARMACIA CENTRAL DE SAO VICENTE FERRER PE;PE;SAO VICENTE FERRER;55860000;CENTRO;RUA JOAO DE ARAUJO;93;;-7.5906089;-35.4893083
7688571;2611002;ENDOCARDIO;PE;PETROLANDIA;56460000;CENTRO;AV PREF JOSE GOMES DE AVELAR;105;SALA 03;-9.069;-38.303
7708823;2602902;CENTRO ODONTOLOGICO DE ESTETICA BUCAL;PE;CABO DE SANTO AGOSTINHO;54505560;CENTRO;AV PRESIDENTE GETULIO VARGAS;900;;-8.287;-35.035
7695217;2602803;JJ LABORATORIO DE ANALISES CLINICAS;PE;BUIQUE;56520000;CENTRO;AVENIDA JONAS CAMELO;123;;-8.623;-37.156
7698798;2701407;UBS 15 LUANA KELLY DOS SANTOS;AL;CAMPO ALEGRE;57250000;PIMENTEIRA;RUA JOSEFA MARIA;S/N;;-9.77990316117639;-36.358909606933594
6341314;2611101;DE CARLI DUARTE SERVICOS DE SAUDE ASSOCIADOS;PE;PETROLINA;56304000;CENTRO;AVENIDA SOUZA FILHO;852;SALA 02;-9.3924142;-40.501622
6419828;2704302;CONS MEDICO HUNALDO LIMA DE MENEZES;AL;MACEIO;57080000;FAROL;RUA HUGO CORREIA PAES;253;;-9.665992231812757;-35.73496341705322
2435543;2605905;CENTRO DE SAUDE DA GAMELEIRA;PE;GAMELEIRA;55530000;CENTRO;R DR ANTONIO LUIZ RIGUEIRA;298;;-8.582188174803935;-35.38516044616699
2427354;2600609;USF FREI JERONIMO;PE;ALAGOINHA;55260000;RURAL;AV FREI JERONIMO ALVERNE;S/N;;-8.466;-36.776
6428436;2605202;CITOMAXX;PE;ESCADA;55500000;ATALAIA;RUA DR ANTONIO DE CASTRO;45;;-8.366273;-35.236662
2427540;2604908;POSTO DE SAUDE CAMPO DE BURACO;PE;CUMARU;55655000;ZONA RURAL;SITIO CAMPO DE BURACO;S/N;;-8.00126708270906;-35.66762924194336
6294561;2611903;POSTO DE SAUDE DA FAMILIA PAQUEVIRA;PE;RIO FORMOSO;55570000;ZONA RURAL;ENGENHO;S/N;;-8.664;-35.159
2428040;2606200;PSF BALDO DO RIO;PE;GOIANA;55900000;GOIANA;AVENIDA NUNES MACHADO;45;CENTRO;-7.559001278303554;-34.994314312934875
2428075;2606200;PSF MUTIRAO;PE;GOIANA;55900000;VILA MUTIRAO;VILA MUTIRAO QUADRA D LOT 2;S/N;;-7.565246990192821;-35.01060605049133
2428822;2606200;POSTO MEDICO E DENTARIO CARNE DE VACA;PE;GOIANA;55900000;DISTRITO DE CARNE DE;RUA SAO JORGE;119;;-7.578798996499146;-34.83182340860367
2434032;2606200;PSF DO GAMBA;PE;GOIANA;55900000;GAMBA;RUA DO CHAFARIS;S/N;;-7.68253994897469;-34.91300582885742
8013233;2606200;HOSPITAL DA VISAO DE GOIANA;PE;GOIANA;55900000;CENTRO;RUA DO TANQUINHO;5;;-7.557153338560723;-35.00609993934631
2635178;2606309;USF CENTRO;PE;GRANITO;56160000;CENTRO;RUA GERALDO MARQUES DE SOUZA;S/N;;-7.716;-39.615
2636611;2608909;LAPACLIN;PE;LIMOEIRO;55700000;CENTRO;RUA DA MATRIZ;81;;-7.8799765;-35.4542924
2825422;2609907;LABORATORIO DE ANALISE RODRIGUES;PE;OURICURI;56200000;CENTRO;RUA TEOBALDO GOMES TORRES;39;;-7.883345;-40.085016
0000809;2611606;FUNDACAO HEMOPE;PE;RECIFE;52010300;GRACAS;RUA JOAQUIM NABUCO;171;;-8.052598243455138;-34.89795595407486
2711702;2610004;CLINICA SAO LUCAS;PE;PALMARES;55540000;CENTRO;RUA LETACIO MONTENEGRO;293;;-8.6838437;-35.5891122
0000434;2611606;IMIP;PE;RECIFE;50070555;BOA VISTA;RUA DOS COELHOS;300;;-8.066803665829326;-34.89079713821411
5621534;2705705;CENTRO DE ESPECIALIDADE ODONTOLOGICA E MEDICA;AL;OLHO DAGUA DAS FLORES;57442000;CENTRO;PRACA JOSE AMORIM;S/N;ANEXO AO HOSPITAL;-9.53271764573897;-37.29347437620163
3470253;2611606;US 312 USF VILA DO SESI;PE;RECIFE;51230250;IBURA;RUA PROF FERNANDO MOTA;217;;-8.1094816;-34.9393114
3445275;2611606;US 327 USF CLUBE DOS DELEGADOS;PE;RECIFE;52160230;DOIS UNIDOS;RUA JOAO CAVALCANTI PETRIBU;S/N;;-7.990611;-34.9160646
2722364;2700102;UNIDADE DRA QUITERIA BEZERRA DE MELO;AL;AGUA BRANCA;57490000;CENTRO;RUA PADRE EPIFANIO MOURA;S/N;;-9.261608;-37.9347433
6447562;2607752;SECRETARIA DE SAUDE DE ITAPISSUMA;PE;ITAPISSUMA;53700000;CENTRO;RUA AMAURY HENRIQUE;S/N;;-7.774322;-34.89218
2721937;2708303;UNIDADE DE SAUDE DA FAMILIA ARTHUR ORLANDO DE A BEZERRA;AL;SAO JOSE DA LAJE;57860000;ZONA RURAL;USINA SERRA GRANDE;S/N;;-8.9741897;-36.0650543773843
3478920;2700300;USF DR DANIEL HOULY;AL;ARAPIRACA;57313000;BRASILIA;RUA SANTA RITA;S/N;;-9.7480241;-36.6488512
3460037;2704302;AMBULATORIO 24 HORAS NOELIA LESSA;AL;MACEIO;57025050;LEVADA;RUA CORONEL CAHET;S/N;;-9.666;-35.735
3467627;2703809;PSF ASPLANA;AL;JOAQUIM GOMES;57980000;ANTONIO CELESTINO LI;AVENIDA PREFEITO OSMARIO GOMES;S/N;TERRENOS;-9.133;-35.748
3486559;2703809;SERVICO DE REABILITACAO INTERMUNICIPAL VENUS MARIA DA SILVA;AL;JOAQUIM GOMES;57980000;CENTRO;RUA DR TEOFILO DE BARROS;S/N;;-9.133;-35.748
3452190;2604007;CLINICOR CLINICA DO CORACAO;PE;CARPINA;55811170;SANTA CRUZ;AVENIDA GETULIO VARGAS;556;;-7.845356404173468;-35.24989128112793
3481506;2612208;FUNDACAO ALTINO VENTURA 2;PE;SALGUEIRO;56000000;CENTRO;PRACA BENJAMIN SOARES;487;;-8.071893;-39.119623
3481018;2608206;POSTO DO PSF DE CUIABA;PE;JOAQUIM NABUCO;55535000;CUIABA;RUA DA ASSEMBLEIA;000023;;-8.62269004025502;-35.5232834815979
3452174;2605400;PSF GERSON B DE BRITO;PE;FEIRA NOVA;55715000;CENTRO;RUA SEBASTIAO DA ROCHA;118;;-7.9505378;-35.385435
4020200;2702405;CENTRO DE ESPECIALIDADES ODONTOLOGICAS;AL;DELMIRO GOUVEIA;57480000;NOVO;RUA GRACILIANO RAMOS;S/N;;-9.38118;-38.007795
0001864;2611606;CELARE;PE;RECIFE;52110005;TAMARINEIRA;AV NORTE MIGUEL ARRAES DE ALENCAR;4074;;-8.0278866;-34.9027439
0001880;2611606;RC DIAGNOSTICOS;PE;RECIFE;52041080;ENCRUZILHADA;AV NORTE MIGUEL ARRAES DE ALENCAR;2608;SALA 1;-8.0373725;-34.8936821
0001953;2611606;US 318 CAPS CPTRA CENTRO DE PREV TRAT E REAB DE ALCOOLISMO;PE;RECIFE;52050020;TAMARINEIRA;AV CONS ROSA E SILVA;2130;;-8.054;-34.881
0002054;2611606;US 319 CAPS ESPACO AZUL;PE;RECIFE;52070660;CASA AMARELA;AV NORTE MIGUEL ARRAES DE ALENCAR;5035;;-8.0245764;-34.9106482
6307868;2604106;JOSE ABILIO ALVES DE OLIVEIRA NETO;PE;CARUARU;55014220;MAURICIO DE NASSAU;RUA PARANAIBA;171;;-8.2704787;-35.9775616
2009927;2706703;CONSULTORIO DO DR ERALDO;AL;PENEDO;57200000;SANTA LUZIA;PRACA LARGO DE FATIMA;464;;-10.2831833;-36.5682593
3458970;2609501;LABOCLIN;PE;NAZARE DA MATA;55800000;CENTRO;RUA BERNARDINO LIRA;1372;;-7.734886;-35.227681
3456781;2704005;UNIDADE BASICA DE SAUDE DA FAMILIA MUTIRAO;AL;JUNQUEIRO;57270000;MUTIRAO;RUA EM PROJETO;S/N;;-9.925;-36.476
2344408;2604502;HOSPITAL GERAL ALFREDO ALVES DE LIMA;PE;CHA GRANDE;55636000;CENTRO;AV 20 DE DEZEMBRO;148;;-8.238;-35.462
2344432;2604502;PSF MACACOS;PE;CHA GRANDE;55636000;SITIO MACACOS;SITIO MACACOS;S/N;ZONA RURAL;-8.238;-35.462
2344459;2604502;PSF VILA SANTA LUZIA;PE;CHA GRANDE;55636000;VILA ST LUZIA;VILA SANTA LUZIA;S/N;ZONA RURAL;-8.238;-35.462
2713314;2609907;USF CARA BRANCA;PE;OURICURI;56200000;ZONA RURAL;VILA SAO FRANCISCO;01;;-7.95165595;-40.4295754827953
9406670;2704302;ODONTOMED;AL;MACEIO;57084800;BENEDITO BENTES;CONJ BENEDITO BENTES;755;QD C LT 01;-9.5561682;-35.7237673
9410902;2601201;T T ABRANTES ESTRELA ROCHA GINECOLOGIA ME;PE;ARCOVERDE;56506650;CENTRO;RUA APRIGIO ESTEVAO TAVARES DE LIMA;132;ANDAR 1 SALA 1;-8.419;-37.054
6443257;2611309;PSF PEDRO BARBOSA DA SILVA;PE;POMBOS;55630000;ALTO DO FRADE;LOTEAMENTO SAO JOAO;122;;-8.141;-35.396
2354578;2611606;CLINICA LUCILO AVILA;PE;RECIFE;50050180;BOA VISTA;AV JOAO DE BARROS;50;;-8.05421825511759;-34.88964647054672
2517167;2613909;HOSPITAL SANTA MARTA;PE;SERRA TALHADA;56903490;CENTRO;RUA COMANDANTE SUPERIOR;980;;-7.986;-38.296
2500035;2609204;POSTO DE SAUDE DA FAMILIA II;PE;MARAIAL;55405000;CENTRO;AV MANOEL AZEVEDO;S/N;;-8.782543894800975;-35.81176847219467
2354268;2600708;POSTO DE SAUDE MAJOR BELARMINO;PE;ALIANCA;55890000;USINA ALIANCA;PRACA MAJOR BELARMINO;S/N;USINA ALIANCA;-7.600321268799497;-35.231566429138184
2713284;2609907;USF TAMBORIL;PE;OURICURI;56200000;ZONA RURAL;FAZENDA TAMBURIL;S/N;;-7.906067;-40.1599488
2635577;2607109;UNIDADE DE SAUDE DA FAMILIA I;PE;INGAZEIRA;56830000;CENTRO;RUA JOSE BENTO DA SILVA;67;;-7.67662821902099;-37.45885133743286
6448739;2704302;CENTRO DE REABILITACAO CICERO LAURINDO DE MELO;AL;MACEIO;57061110;TABULEIRO DOS MARTIN;AV MACEIO;340;;-9.666;-35.735
2007215;2701308;POSTO MEDICO ASSOC DOS ROMEIROS PSF;AL;CAJUEIRO;57770000;CENTRO;RUA FLOR DO PARAIBA;S/N;;-9.396623046351769;-36.14531189203262
2010399;2701308;UNIDADE BASICA DO SITINHO PSF VII;AL;CAJUEIRO;57770000;CENTRO;RUA SARGENTO JOAO SAMPAIO;59;;-9.394638376743197;-36.15627408027649
7888384;2704302;CONSULTORIO DANIEL LAGES;AL;MACEIO;57020050;CENTRO;RUA CINCINATO PINTO;44;;-9.6622942;-35.740663
2007223;2701308;POSTO DE SAUDE MARTINIANO FERREIRA PSF VI;AL;CAJUEIRO;57770000;ZONA RURAL;FAZENDA SERRA DA ROSA;S/N;FAZENDA;-9.415204294127664;-36.19471549987793
3578186;2606002;LAGAM LABORATORIO GARANHUNENSE DE ANALISES MEDICAS;PE;GARANHUNS;55295400;HELIOPOLIS;PRACA SOUTO FILHO;370;;-8.887276475878688;-36.488213539123535
2808889;2704302;HOSPITAL SAO RAFAEL;AL;MACEIO;57052492;GRUTA DE LOURDES;DR VICENTE DE PAULA COSTA;136;;-9.666076843978226;-35.73500633239746
2816717;2704302;IMAGEM PLENA;AL;MACEIO;57057020;PINHEIRO;RUA ARTUR ACIOLY;111;;-9.6286227;-35.7401045
2713152;2611804;PSF VII FERNANDO JULIO DE ALBUQUERQUE MARANHAO;PE;RIBEIRAO;55520000;VICENTE CAMPELO;ENGENHO VICENTE CAMPELO;S/N;;-8.514816947012042;-35.30662536621094
2432862;2607901;UBS MURIBECA DOS GUARARAPES;PE;JABOATAO DOS GUARARAPES;54350110;MURIBECA;RUA DA MATRIZ;S/N;;-7.8799765;-35.4542924
0001465;2611606;NAPPE;PE;RECIFE;50050360;BOA VISTA;RUA CARLOS COELHO;129;;-8.054;-34.881
0001686;2611606;CLINICA DE PULMOES;PE;RECIFE;50100080;SANTO AMARO;RUA DR CARLOS CHAGAS;97;;-8.054;-34.881
0001961;2611606;OFTALMO;PE;RECIFE;50070565;PAISSANDU;RUA FRANCISCO ALVES;191;TERREO PAISSANDU;-8.0679162;-34.8929816
0029122;2611606;US 286 USF IRMA TEREZINHA;PE;RECIFE;52125210;PEIXINHOS;RUA DA CONSOLACAO;9;CHAO DE ESTRELA;-8.0198323;-34.8779509
2703033;2601003;UNIDADE HOSPITALAR SANTA TEREZINHA;PE;ANGELIM;55430000;CENTRO;RUA NOSSA SENHORA DE NAZARE;S/N;;-8.8887299;-36.2824182
2635186;2601102;ESF VILA SERRANIA;PE;ARARIPINA;56280000;VILA SERRANIA;RUA 03;S/N;;-7.576;-40.498
2635224;2601102;ESF SANTA BARBARA;PE;ARARIPINA;56280000;SANTA RITA;RUA SANTA RITA;S/N;;-7.5848545;-40.4970725
2635240;2601102;ESF MORAIS;PE;ARARIPINA;56280000;MORAIS;RUA NOSSA SENHORA DE FATIMA;S/N;;-7.8804492;-40.0851144
2635267;2601102;PACS FEIRA NOVA;PE;ARARIPINA;56280000;FEIRA NOVA;BR 316;S/N;ZONA RURAL;-7.6617839;-40.4043555
2635283;2601102;ESF NASCENTE I;PE;ARARIPINA;56280000;NASCENTE;DISTRITO DE NASCENTE;S/N;;-7.576;-40.498
2636697;2616308;CENTRO DE ATENCAO A SAUDE DA MULHER E DA CRIANCA;PE;VICENCIA;55850000;CENTRO;RUA METHODIO BARROSO DE MORAES;43;;-7.6576183;-35.3212129
2633094;2614105;USF 13 DE MAIO;PE;SERTANIA;56600000;CENTRO;RUA 13 DE MAIO;S/N;ANDAR TERREO;-8.069783315351756;-37.27205693721771
2635887;2613701;POSTO DE SAUDE DA FAMILIA DE UMUARAMA;PE;SAO LOURENCO DA MATA;54705288;UMUARAMA;RUA RIO FORMOSO;65;;-8.002;-35.018
2635917;2613701;POSTO DE SAUDE DA FAMILIA VARZEA FRIA I;PE;SAO LOURENCO DA MATA;54740310;VARZEA FRIA;RUA PRIMAVERA;S/N;;-7.9932565;-35.0239459
2635968;2613701;POSTO DE SAUDE DA FAMILIA DR ARISTEU CHAVES;PE;SAO LOURENCO DA MATA;54735450;PARQUE CAPIBARIBE;RUA;38;;-7.9959607;-35.039335
2635984;2613701;POSTO DE SAUDE DA FAMILIA MURIBARA;PE;SAO LOURENCO DA MATA;54720320;MURIBARA;RUA CENTRO;68;;-8.004114409481664;-35.024027824401855
2712415;2613701;POSTO DE SAUDE DA FAMILIA BARRO VERMELHO;PE;SAO LOURENCO DA MATA;54715535;BEIRA RIO;AV BEIRA RIO;S/N;;-8.000058;-35.034701
2712520;2613701;POSTO DE SAUDE DA FAMILIA NOVA TIUMA II;PE;SAO LOURENCO DA MATA;54735450;NOVA TIUMA;RUA DA PONTE;S/N;;-7.990047571753984;-35.06458282470703
2712571;2613701;POSTO DE SAUDE DA FAMILIA ROSINA LABANCA II;PE;SAO LOURENCO DA MATA;54735255;ROSINA LABANCA;AV PEDRAS PRECIOSAS;S/N;;-8.00126708270906;-35.01814842224121
2352001;2613800;POSTO DE SAUDE JARARACA;PE;SAO VICENTE FERRER;55860000;CENTRO;CENTRO;S/N;;-7.59115416209966;-35.490989685058594
2348489;2613909;HOSPITAL PROFESSOR AGAMENON MAGALHAES;PE;SERRA TALHADA;56903490;NOSSA SENHORA DA PEN;MANOEL PEREIRA DA SILVA;955;;-7.98885760552682;-38.29915523529053
2351781;2613909;POSTO DE SAUDE SAO MIGUEL;PE;SERRA TALHADA;56925000;CENTRO;SITIO SAO MIGUEL;S/N;;-7.986;-38.296
2433974;2600302;POSTO DE SAUDE DE SANTA TEREZA;PE;AGRESTINA;55495000;ZONA RURAL;VILASANTA TEREZA;S/N;;-8.49639653957468;-35.94844579696655
2434016;2600302;LABORATORIO MUNICIPAL DE ANALISES CLINICAS;PE;AGRESTINA;55495000;CENTRO;RUA SEBASTIAO FRANCISCO TAVARES;120;;-8.458;-35.945
2712091;2600401;LABORATORIO CENTRAL;PE;AGUA PRETA;55550000;CENTRO;PRACA DOS TRES PODERES;3163;;-8.707;-35.531
2630524;2600609;UNIDADE MISTA MARIA ELIZIARIA PAES;PE;ALAGOINHA;55260000;CENTRO;RUA PADRE JOAO RIBEIRO;231;;-8.466;-36.776
2433729;2608008;POSTO DE SAUDE DE JACU;PE;JATAUBA;55180000;CENTRO;DISTRITO DE JACU;S/N;;-8.069767381455502;-36.56041860580444
2712296;2607950;POSTO DE PSF DE FREI CANECA;PE;JAQUEIRA;55409000;FREI CANECA;RUA DA ESTACAO;S/N;;-8.727;-35.793
7884222;2607901;SH BRASIL SAUDE OCUPACIONAL;PE;JABOATAO DOS GUARARAPES;54315570;JARDIM JORDAO;ESTRADA DA BATALHA;1744;;-8.1433986;-34.9181502
2720302;2705200;POSTO DE SAUDE BITITINGA;AL;MESSIAS;57990000;ZONA RURAL;FAZENDA BITITINGA;S/N;;-9.388;-35.842
3631699;2707305;CENTRO DE REABILITACAO INTERMUNICIPAL DE PORTO CALVO;AL;PORTO CALVO;57900000;MANGANZALA;CONJUNTO HABITACIONAL MANGAZALA;S/N;;-9.046107;-35.41192889213562
3566390;2606200;POLICLINICA NOSSA SENHORA DA VITORIA;PE;GOIANA;55900000;CENTRO;RUA ATRAS DO CARMO;S/N;;-7.55618549358334;-34.99942123889923
